,SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
1127001,2844125,358967,Revolving loans,3375.0,0.0,67500.0,,,WEDNESDAY,19,N,0,,,,XAP,Refused,-2806,XNA,SYSTEM,,Repeater,XNA,Cards,x-sell,Contact center,-1,XNA,0.0,XNA,Card Street,,,,,,
537421,2505023,359013,Consumer loans,17363.025,94007.61,98968.5,2.61,94007.61,SATURDAY,19,Y,1,2.8720777939413567e-05,,,XAP,Approved,-550,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,1235,Consumer electronics,6.0,low_action,POS household without interest,,,,,,
1407021,1383828,359013,Consumer loans,8190.675,81900.0,73710.0,8190.0,81900.0,WEDNESDAY,15,Y,1,0.1089090909090909,,,XAP,Approved,-700,XNA,XAP,,Repeater,Tourism,POS,XNA,Stone,45,Industry,10.0,low_normal,POS other with interest,365243.0,-664.0,-394.0,-424.0,-416.0,0.0
911468,2316712,359154,Cash loans,,0.0,0.0,,,TUESDAY,12,Y,1,,,,XNA,Canceled,-341,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
816179,2002790,359154,Cash loans,21900.87,225000.0,300960.0,,225000.0,TUESDAY,12,Y,1,,,,XNA,Approved,-343,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,high,Cash X-Sell: high,365243.0,-313.0,377.0,-163.0,-156.0,1.0
478338,1447756,359170,Consumer loans,,68346.0,68346.0,0.0,68346.0,SATURDAY,18,Y,1,0.0,,,XAP,Unused offer,-205,Cash through the bank,CLIENT,,Repeater,Mobile,XNA,XNA,Country-wide,67,Connectivity,,XNA,POS mobile with interest,,,,,,
1440913,2011751,359170,Consumer loans,7216.515,66685.5,63778.5,9000.0,66685.5,MONDAY,16,Y,1,0.1346801346801346,,,XAP,Approved,-525,Cash through the bank,XAP,,Refreshed,Mobile,POS,XNA,Country-wide,30,Connectivity,12.0,high,POS mobile with interest,365243.0,-487.0,-157.0,-487.0,-484.0,0.0
730487,1799458,359176,Revolving loans,3150.0,0.0,45000.0,,,FRIDAY,9,Y,1,,,,XAP,Approved,-1817,XNA,XAP,,Repeater,XNA,Cards,x-sell,Country-wide,94,Connectivity,0.0,XNA,Card X-Sell,-1813.0,-1773.0,365243.0,-1378.0,365243.0,0.0
376161,2081353,359176,Revolving loans,3150.0,0.0,45000.0,,,THURSDAY,11,N,1,,,,XAP,Refused,-1818,XNA,HC,,Repeater,XNA,Cards,x-sell,Country-wide,94,Connectivity,0.0,XNA,Card X-Sell,,,,,,
249597,1125680,359188,Consumer loans,10324.98,95391.0,92934.0,9540.0,95391.0,THURSDAY,13,Y,1,0.1013908627820449,,,XAP,Approved,-2760,Cash through the bank,XAP,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Country-wide,721,Consumer electronics,10.0,low_normal,POS household without interest,365243.0,-2729.0,-2459.0,-2459.0,-2456.0,1.0
1473548,1703593,359188,Revolving loans,7875.0,0.0,157500.0,,,SATURDAY,7,N,1,,,,XAP,Refused,-2758,XNA,XNA,,Repeater,XNA,Cards,x-sell,Regional / Local,105,Consumer electronics,0.0,XNA,Card Street,,,,,,
1157602,2488443,359231,Cash loans,,0.0,0.0,,,SATURDAY,11,Y,1,,,,XNA,Canceled,-272,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,0,XNA,,XNA,Cash,,,,,,
942248,1379493,359231,Revolving loans,42750.0,0.0,855000.0,,,WEDNESDAY,15,N,1,,,,XAP,Refused,-576,XNA,HC,,Repeater,XNA,Cards,x-sell,Contact center,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
1598461,1168304,359388,Cash loans,,0.0,0.0,,,WEDNESDAY,14,Y,1,,,,XNA,Refused,-140,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,150,XNA,,XNA,Cash,,,,,,
1279683,1021003,359388,Revolving loans,11250.0,0.0,247500.0,,,SATURDAY,17,N,0,,,,XAP,Refused,-333,XNA,SCOFR,,Refreshed,XNA,Cards,x-sell,AP+ (Cash loan),5,XNA,0.0,XNA,Card X-Sell,,,,,,
1546340,2717840,359481,Cash loans,13906.62,126000.0,126000.0,,126000.0,SATURDAY,14,Y,1,,,,XNA,Approved,-1115,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,high,Cash X-Sell: high,365243.0,-1085.0,-755.0,-815.0,-806.0,0.0
62910,1140811,359481,Cash loans,21308.31,180000.0,191880.0,,180000.0,SATURDAY,14,Y,1,,,,XNA,Refused,-1115,Cash through the bank,LIMIT,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,high,Cash X-Sell: high,,,,,,
306062,2354473,359539,Cash loans,11470.86,315000.0,400239.0,,315000.0,SATURDAY,17,Y,1,,,,Payments on other loans,Approved,-295,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,walk-in,Contact center,-1,XNA,60.0,low_normal,Cash Street: low,365243.0,-265.0,1505.0,-115.0,-107.0,1.0
820707,1841725,359539,Cash loans,,0.0,0.0,,,TUESDAY,13,Y,1,,,,XNA,Canceled,-301,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
177993,2761522,359614,Consumer loans,3959.91,24471.0,26086.5,0.0,24471.0,FRIDAY,12,Y,1,0.0,,,XAP,Approved,-2273,Cash through the bank,XAP,Unaccompanied,Repeater,Audio/Video,POS,XNA,Country-wide,1510,Consumer electronics,8.0,high,POS household with interest,365243.0,-2242.0,-2032.0,-2032.0,-2026.0,1.0
522438,1145996,359614,Revolving loans,3375.0,0.0,90000.0,,,MONDAY,11,N,1,,,,XAP,Refused,-2634,XNA,XNA,,Repeater,XNA,Cards,x-sell,Country-wide,60,Connectivity,0.0,XNA,Card Street,,,,,,
672025,1212994,359676,Revolving loans,7875.0,0.0,157500.0,,,WEDNESDAY,9,Y,1,,,,XAP,Approved,-2221,XNA,XAP,,Repeater,XNA,Cards,x-sell,Country-wide,33,Connectivity,0.0,XNA,Card X-Sell,-2220.0,-2180.0,365243.0,-1054.0,365243.0,0.0
687426,2162159,359676,Cash loans,8888.625,112500.0,112500.0,,112500.0,THURSDAY,9,Y,1,,,,Urgent needs,Approved,-666,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,walk-in,Country-wide,30,Connectivity,24.0,high,Cash Street: high,365243.0,-636.0,54.0,-36.0,-33.0,0.0
1636313,2532505,359733,Revolving loans,29250.0,0.0,585000.0,,,TUESDAY,11,Y,1,,,,XAP,Approved,-657,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
1654322,2283898,359733,Cash loans,22210.38,315000.0,397750.5,,315000.0,MONDAY,10,Y,1,,,,XNA,Approved,-973,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,low_normal,Cash X-Sell: low,365243.0,-943.0,-253.0,-583.0,-575.0,1.0
918142,2712288,359752,Consumer loans,11257.83,249619.5,249619.5,0.0,249619.5,SUNDAY,12,Y,1,0.0,,,XAP,Approved,-1679,Cash through the bank,XAP,Family,Repeater,Photo / Cinema Equipment,POS,XNA,Country-wide,1700,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-1648.0,-958.0,-1288.0,-1280.0,0.0
844411,1996115,359752,Revolving loans,,0.0,0.0,,,MONDAY,7,Y,1,,,,XAP,Canceled,-425,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
14431,1961870,359796,Consumer loans,14925.69,147154.5,159975.0,0.0,147154.5,FRIDAY,13,Y,1,0.0,,,XAP,Approved,-1126,Cash through the bank,XAP,Unaccompanied,Repeater,Furniture,POS,XNA,Regional / Local,5,Clothing,12.0,low_normal,POS industry with interest,365243.0,-1095.0,-765.0,-855.0,-851.0,0.0
1513938,2218245,359796,Revolving loans,33750.0,405000.0,675000.0,,405000.0,WEDNESDAY,8,N,1,,,,XAP,Refused,-491,XNA,HC,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
907943,2417849,359860,Consumer loans,5011.425,44122.5,44122.5,0.0,44122.5,MONDAY,17,Y,1,0.0,,,XAP,Refused,-208,Cash through the bank,XNA,,Repeater,Computers,POS,XNA,Country-wide,15,Connectivity,10.0,low_normal,POS mobile without interest,,,,,,
808439,1780642,359860,Consumer loans,17678.655,160569.0,160569.0,0.0,160569.0,TUESDAY,17,Y,1,0.0,,,XAP,Approved,-1362,Cash through the bank,XAP,Unaccompanied,Repeater,Furniture,POS,XNA,Country-wide,740,Furniture,10.0,low_normal,POS industry with interest,365243.0,-1331.0,-1061.0,-1061.0,-1056.0,0.0
700753,2082059,359925,Revolving loans,,0.0,0.0,,,WEDNESDAY,12,Y,1,,,,XAP,Canceled,-86,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
462509,1038582,359925,Cash loans,18421.2,630000.0,630000.0,,630000.0,WEDNESDAY,10,Y,1,,,,XNA,Refused,-135,XNA,HC,Family,Repeater,XNA,Cash,x-sell,Contact center,0,XNA,60.0,low_normal,Cash X-Sell: low,,,,,,
4592,1908768,359934,Cash loans,16583.535,225000.0,254700.0,,225000.0,TUESDAY,12,Y,1,,,,Other,Refused,-349,Cash through the bank,SCO,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,24.0,middle,Cash Street: middle,,,,,,
798787,2699757,359934,Revolving loans,6750.0,0.0,225000.0,,,SUNDAY,14,N,0,,,,XAP,Refused,-1051,XNA,SCO,,Repeater,XNA,Cards,x-sell,Contact center,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
906975,1828745,360127,Revolving loans,12375.0,247500.0,450000.0,,247500.0,TUESDAY,13,N,0,,,,XAP,Refused,-727,XNA,SCOFR,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
56073,1820846,360127,Consumer loans,11856.15,232488.0,263178.0,0.0,232488.0,SATURDAY,14,Y,1,0.0,,,XAP,Approved,-758,Cash through the bank,XAP,Children,Repeater,Consumer Electronics,POS,XNA,Regional / Local,150,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-727.0,-37.0,-127.0,-120.0,0.0
1518578,1684236,360439,Cash loans,16589.7,225000.0,247275.0,,225000.0,WEDNESDAY,11,Y,1,,,,XNA,Approved,-961,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,low_normal,Cash X-Sell: low,365243.0,-931.0,-421.0,-781.0,-775.0,1.0
131804,2490491,360439,Revolving loans,20250.0,405000.0,405000.0,,405000.0,FRIDAY,12,N,1,,,,XAP,Refused,-441,XNA,HC,Family,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
1396524,2524320,360524,Consumer loans,6120.9,51475.5,63256.5,0.0,51475.5,SATURDAY,18,Y,1,0.0,,,XAP,Approved,-1710,Cash through the bank,XAP,Family,New,Computers,POS,XNA,Country-wide,1354,Consumer electronics,12.0,low_normal,POS household without interest,365243.0,-1679.0,-1349.0,-1349.0,-1345.0,0.0
222053,1807952,360524,Cash loans,,0.0,0.0,,,THURSDAY,15,Y,1,,,,XNA,Canceled,-290,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
482457,1181511,360535,Revolving loans,4500.0,270000.0,90000.0,,270000.0,TUESDAY,14,Y,1,,,,XAP,Approved,-371,XNA,XAP,Unaccompanied,Refreshed,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
818192,1828838,360535,Cash loans,,0.0,0.0,,,TUESDAY,13,Y,1,,,,XNA,Canceled,-371,XNA,XAP,,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
700094,2452899,360569,Cash loans,33952.005,270000.0,321925.5,,270000.0,MONDAY,10,Y,1,,,,XNA,Approved,-732,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-702.0,-372.0,-402.0,-397.0,1.0
1522144,2327503,360569,Consumer loans,21064.23,224109.0,229959.0,0.0,224109.0,TUESDAY,11,Y,1,0.0,,,XAP,Approved,-1662,Cash through the bank,XAP,Unaccompanied,New,Audio/Video,POS,XNA,Country-wide,700,Consumer electronics,12.0,low_action,POS household without interest,365243.0,-1631.0,-1301.0,-1301.0,-1293.0,0.0
944320,1368212,360586,Consumer loans,2714.715,24705.0,24435.0,2470.5,24705.0,TUESDAY,17,Y,1,0.1000018245678054,,,XAP,Approved,-2307,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Country-wide,40,Connectivity,12.0,high,POS mobile with interest,365243.0,-2276.0,-1946.0,-1946.0,-1938.0,1.0
349173,2200183,360586,Cash loans,71031.78,1260000.0,1333179.0,,1260000.0,MONDAY,12,Y,1,,,,XNA,Approved,-600,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),3,XNA,24.0,low_normal,Cash X-Sell: low,365243.0,-570.0,120.0,-210.0,-202.0,1.0
1597317,1698467,360608,Consumer loans,,0.0,0.0,,,THURSDAY,13,Y,1,,,,XAP,Canceled,-549,XNA,XAP,,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,POS other with interest,,,,,,
233691,1526789,360608,Cash loans,,0.0,0.0,,,THURSDAY,16,Y,1,,,,XNA,Canceled,-325,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
545325,2231827,360672,Revolving loans,7875.0,0.0,180000.0,,,THURSDAY,11,N,0,,,,XAP,Refused,-2436,XNA,XNA,,Repeater,XNA,Cards,x-sell,Credit and cash offices,0,XNA,0.0,XNA,Card Street,,,,,,
1086170,1064981,360672,Revolving loans,7875.0,0.0,157500.0,,,THURSDAY,11,Y,1,,,,XAP,Approved,-2436,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,0,XNA,0.0,XNA,Card Street,-2415.0,-2351.0,365243.0,365243.0,365243.0,0.0
70239,1459242,360721,Consumer loans,8523.0,109350.0,90000.0,19350.0,109350.0,SUNDAY,14,Y,1,0.1927197904975682,,,XAP,Refused,-2226,Cash through the bank,LIMIT,Family,Repeater,Furniture,POS,XNA,Stone,37,Furniture,12.0,low_normal,POS industry without interest,,,,,,
504591,2054603,360721,Revolving loans,6750.0,0.0,135000.0,,,THURSDAY,15,Y,1,,,,XAP,Approved,-2474,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,0,XNA,0.0,XNA,Card Street,-2473.0,-2425.0,365243.0,-964.0,365243.0,0.0
845625,1429894,360740,Cash loans,24018.21,639000.0,726723.0,,639000.0,FRIDAY,11,Y,1,,,,Repairs,Approved,-520,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,48.0,low_normal,Cash Street: low,365243.0,-488.0,922.0,365243.0,365243.0,0.0
807074,2541844,360740,Cash loans,34767.495,675000.0,767664.0,,675000.0,SATURDAY,14,Y,1,,,,XNA,Approved,-877,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,middle,Cash X-Sell: middle,365243.0,-847.0,563.0,365243.0,365243.0,1.0
925481,2677884,360755,Cash loans,17875.62,463500.0,536917.5,,463500.0,WEDNESDAY,13,Y,1,,,,XNA,Refused,-133,Cash through the bank,XNA,Children,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,low_normal,Cash X-Sell: low,,,,,,
798339,1047179,360755,Consumer loans,11699.685,70200.0,65988.0,4212.0,70200.0,THURSDAY,14,Y,1,0.0653454545454545,,,XAP,Refused,-2456,Cash through the bank,SCO,,Repeater,Furniture,POS,XNA,Stone,160,Furniture,6.0,low_normal,POS industry without interest,,,,,,
1324947,1344511,360766,Revolving loans,4500.0,0.0,90000.0,,,THURSDAY,9,Y,1,,,,XAP,Refused,-2697,XNA,HC,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card Street,,,,,,
845133,2210983,360766,Cash loans,21321.99,292500.0,324931.5,0.0,292500.0,SATURDAY,10,Y,1,0.0,,,XNA,Approved,-2583,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,middle,Cash Street: middle,365243.0,-2550.0,-1860.0,-1860.0,-1833.0,1.0
588334,1453102,360802,Cash loans,8046.0,90000.0,90000.0,0.0,90000.0,TUESDAY,4,Y,1,0.0,,,XNA,Approved,-2890,XNA,XAP,,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,15.0,middle,Cash Street: middle,365243.0,-2860.0,-2440.0,-2470.0,-2465.0,0.0
1634275,2819298,360802,Consumer loans,5791.005,30555.0,28854.0,3060.0,30555.0,SUNDAY,6,Y,1,0.1044249602625237,,,XAP,Approved,-2612,XNA,XAP,Family,Repeater,Mobile,POS,XNA,Stone,50,Connectivity,6.0,high,POS mobile with interest,365243.0,-2581.0,-2431.0,-2461.0,-2451.0,1.0
1096572,1626022,360806,Cash loans,,0.0,0.0,,,TUESDAY,11,Y,1,,,,XNA,Canceled,-482,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1565962,1722662,360806,Cash loans,,0.0,0.0,,,MONDAY,12,Y,1,,,,XNA,Canceled,-189,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
72223,1411630,360816,Consumer loans,4389.66,63594.0,73039.5,0.0,63594.0,WEDNESDAY,16,Y,1,0.0,,,XAP,Approved,-1225,Cash through the bank,XAP,"Spouse, partner",New,Consumer Electronics,POS,XNA,Regional / Local,364,Consumer electronics,18.0,low_action,POS household without interest,365243.0,-1194.0,-684.0,-684.0,-680.0,0.0
1438933,1047281,360816,Cash loans,,0.0,0.0,,,THURSDAY,13,Y,1,,,,XNA,Canceled,-363,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
863495,1465053,360828,Cash loans,8272.755,135000.0,152820.0,,135000.0,THURSDAY,13,Y,1,,,,XNA,Approved,-371,Cash through the bank,XAP,Unaccompanied,Refreshed,XNA,Cash,x-sell,AP+ (Cash loan),60,XNA,24.0,low_normal,Cash X-Sell: low,365243.0,-341.0,349.0,365243.0,365243.0,1.0
113494,2475109,360828,Revolving loans,4500.0,225000.0,225000.0,,225000.0,THURSDAY,17,N,0,,,,XAP,Refused,-371,XNA,HC,Unaccompanied,Refreshed,XNA,Cards,x-sell,AP+ (Cash loan),60,XNA,0.0,XNA,Card X-Sell,,,,,,
938179,1293084,360830,Consumer loans,9197.01,112455.0,130266.0,0.0,112455.0,MONDAY,13,Y,1,0.0,,,XAP,Refused,-168,Cash through the bank,HC,Children,Repeater,Audio/Video,POS,XNA,Country-wide,6000,Consumer electronics,18.0,low_normal,POS household with interest,,,,,,
688195,1917753,360830,Cash loans,,0.0,0.0,,,WEDNESDAY,13,Y,1,,,,XNA,Canceled,-26,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
441271,1501880,360848,Consumer loans,7047.135,59620.5,59620.5,0.0,59620.5,TUESDAY,12,Y,1,0.0,,,XAP,Refused,-2222,Cash through the bank,HC,Family,Repeater,Mobile,POS,XNA,Country-wide,30,Connectivity,12.0,high,POS mobile with interest,,,,,,
968315,1276250,360848,Revolving loans,6750.0,0.0,45000.0,,,WEDNESDAY,10,Y,1,,,,XAP,Approved,-2214,XNA,XAP,,Repeater,XNA,Cards,x-sell,Contact center,-1,XNA,0.0,XNA,Card X-Sell,-2213.0,-2170.0,365243.0,-1440.0,365243.0,0.0
608832,2338709,360862,Revolving loans,22500.0,0.0,450000.0,,,TUESDAY,15,N,1,,,,XAP,Refused,-787,XNA,HC,,Repeater,XNA,Cards,x-sell,Contact center,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
1130970,1947168,360862,Cash loans,26627.22,405000.0,461133.0,,405000.0,WEDNESDAY,20,Y,1,,,,XNA,Approved,-597,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,high,Cash X-Sell: high,365243.0,-567.0,483.0,-267.0,-264.0,1.0
7544,2702800,360883,Cash loans,21354.12,225000.0,247275.0,,225000.0,WEDNESDAY,7,Y,1,,,,XNA,Approved,-341,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),4,XNA,18.0,high,Cash X-Sell: high,365243.0,-311.0,199.0,365243.0,365243.0,1.0
596651,1851554,360883,Revolving loans,4500.0,0.0,180000.0,,,WEDNESDAY,8,N,0,,,,XAP,Refused,-341,XNA,HC,,Repeater,XNA,Cards,x-sell,AP+ (Cash loan),4,XNA,0.0,XNA,Card X-Sell,,,,,,
130978,2438973,361045,Revolving loans,4500.0,0.0,90000.0,,,SATURDAY,18,Y,1,,,,XAP,Approved,-338,XNA,XAP,,Repeater,XNA,Cards,x-sell,Country-wide,2000,Consumer electronics,0.0,XNA,Card X-Sell,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
195145,1241775,361045,Consumer loans,7290.09,153090.0,160965.0,0.0,153090.0,SATURDAY,18,Y,1,0.0,,,XAP,Approved,-338,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,2000,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-307.0,383.0,-67.0,-64.0,0.0
790876,1059105,361073,Consumer loans,11607.21,65700.0,65700.0,0.0,65700.0,THURSDAY,11,Y,1,0.0,,,XAP,Approved,-522,Cash through the bank,XAP,,Repeater,Medical Supplies,POS,XNA,Country-wide,5,Industry,6.0,low_normal,POS other with interest,365243.0,-491.0,-341.0,-341.0,-337.0,0.0
207961,1106232,361073,Consumer loans,10716.3,126000.0,113400.0,12600.0,126000.0,MONDAY,10,Y,1,0.1089090909090909,,,XAP,Approved,-910,Cash through the bank,XAP,,Refreshed,Tourism,POS,XNA,Stone,17,Industry,12.0,low_normal,POS other with interest,365243.0,-876.0,-546.0,-546.0,-540.0,0.0
1315733,2444594,361119,Cash loans,10492.02,90000.0,95940.0,,90000.0,MONDAY,12,Y,1,,,,XNA,Approved,-2689,Cash through the bank,XAP,"Spouse, partner",Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,high,Cash Street: high,365243.0,-2659.0,-2329.0,-2329.0,-821.0,1.0
1592083,2365332,361119,Revolving loans,3375.0,0.0,67500.0,,,WEDNESDAY,16,N,1,,,,XAP,Refused,-2386,XNA,SCO,,Repeater,XNA,Cards,x-sell,Country-wide,27,Connectivity,0.0,XNA,Card X-Sell,,,,,,
670363,2496355,361121,Consumer loans,2592.135,22459.5,22212.0,2250.0,22459.5,MONDAY,9,Y,1,0.1001739246772359,,,XAP,Approved,-2835,Cash through the bank,XAP,Children,New,Mobile,POS,XNA,Country-wide,40,Connectivity,12.0,low_normal,POS mobile with interest,365243.0,-2804.0,-2474.0,-2474.0,-2472.0,1.0
390002,1005567,361121,Revolving loans,6750.0,0.0,135000.0,,,TUESDAY,15,Y,1,,,,XAP,Approved,-2302,XNA,XAP,,Repeater,XNA,Cards,x-sell,Country-wide,50,Connectivity,0.0,XNA,Card X-Sell,-2292.0,-2237.0,365243.0,-1111.0,365243.0,0.0
196446,2733430,361209,Consumer loans,15634.305,274459.05,151789.5,135004.05,274459.05,SATURDAY,16,Y,1,0.5126743036775218,,,XAP,Approved,-2037,Cash through the bank,XAP,Unaccompanied,Repeater,Audio/Video,POS,XNA,Country-wide,2203,Consumer electronics,12.0,middle,POS household with interest,365243.0,-2006.0,-1676.0,-1676.0,-1672.0,0.0
1535672,2541922,361209,Consumer loans,8524.71,103455.0,82764.0,20691.0,103455.0,THURSDAY,16,Y,1,0.2178181818181818,,,XAP,Approved,-2256,Cash through the bank,XAP,Unaccompanied,Repeater,Clothing and Accessories,POS,XNA,Country-wide,3477,Clothing,12.0,middle,POS industry with interest,365243.0,-2225.0,-1895.0,-2015.0,-2001.0,0.0
219464,1528397,361411,Cash loans,9127.35,135000.0,135000.0,0.0,135000.0,TUESDAY,14,Y,1,0.0,,,XNA,Refused,-2323,XNA,HC,,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,24.0,high,Cash Street: high,,,,,,
1285139,1200455,361411,Revolving loans,6750.0,0.0,90000.0,,,SUNDAY,14,N,0,,,,XAP,Refused,-2619,XNA,HC,,Repeater,XNA,Cards,x-sell,Country-wide,33,Connectivity,0.0,XNA,Card Street,,,,,,
1022736,2730403,361549,Cash loans,7668.27,148500.0,177903.0,,148500.0,WEDNESDAY,8,Y,1,,,,XNA,Approved,-274,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,low_normal,Cash X-Sell: low,365243.0,-244.0,806.0,-244.0,-235.0,1.0
1133990,1612046,361549,Revolving loans,4500.0,202500.0,202500.0,,202500.0,WEDNESDAY,8,N,0,,,,XAP,Refused,-274,XNA,HC,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
917724,2044799,361585,Consumer loans,11092.995,53257.5,57123.0,0.0,53257.5,WEDNESDAY,10,Y,1,0.0,,,XAP,Approved,-7,Cash through the bank,XAP,Family,Repeater,Mobile,POS,XNA,Country-wide,154,Connectivity,6.0,middle,POS mobile with interest,365243.0,365243.0,173.0,365243.0,365243.0,1.0
230199,1774444,361585,Cash loans,24723.9,585000.0,585000.0,,585000.0,MONDAY,11,Y,1,,,,XNA,Refused,-1248,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Country-wide,20,Connectivity,48.0,middle,Cash X-Sell: middle,,,,,,
623663,2321851,361747,Revolving loans,,0.0,0.0,,,TUESDAY,12,Y,1,,,,XAP,Canceled,-193,XNA,XAP,,Repeater,XNA,XNA,XNA,AP+ (Cash loan),5,XNA,,XNA,Card Street,,,,,,
